"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Aug 01 12:18:19 GMT 2023","Tue Aug 01 12:18:21 GMT 2023","1977","tests","test_authorization","","","","test_for_authorization",""
