"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Aug 08 06:28:27 GMT 2023","Tue Aug 08 06:28:27 GMT 2023","0","tests","test_authorization","","","","test_for_authorization",""
