"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 09 14:28:13 GMT 2023","Wed Aug 09 14:28:13 GMT 2023","0","tests","test_deleting_author","","","","test_deleting_author",""
"broken","Wed Aug 09 14:28:13 GMT 2023","Wed Aug 09 14:28:13 GMT 2023","0","tests","test_creating_author","","","","test_creating_author",""
"broken","Wed Aug 09 14:28:13 GMT 2023","Wed Aug 09 14:28:13 GMT 2023","0","tests","test_creating_delay_episode","","","","test_creating_delay_episode",""
"broken","Wed Aug 09 14:28:14 GMT 2023","Wed Aug 09 14:28:14 GMT 2023","0","tests","test_podcaster_cabinet","","","","test_podcaster_cabinet",""
"broken","Wed Aug 09 14:28:12 GMT 2023","Wed Aug 09 14:28:12 GMT 2023","0","tests","test_authorization","","","","test_for_authorization",""
"broken","Wed Aug 09 14:28:13 GMT 2023","Wed Aug 09 14:28:13 GMT 2023","0","tests","test_creating_podcast","","","","test_creating_podcast",""
